atc_concept_id,atc_concept_name,atc_concept_code,ndrugreports,atc4_concept_name,atc4_concept_code,atc3_concept_name,atc3_concept_code,atc2_concept_name,atc2_concept_code,atc1_concept_name,atc1_concept_code
21603723,paclitaxel,L01CD01,139,Taxanes,L01CD,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603724,docetaxel,L01CD02,146,Taxanes,L01CD,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01C,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603730,dactinomycin,L01DA01,525,Actinomycines,L01DA,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603732,doxorubicin,L01DB01,2713,Anthracyclines and related substances,L01DB,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603733,daunorubicin,L01DB02,141,Anthracyclines and related substances,L01DB,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603734,epirubicin,L01DB03,20,Anthracyclines and related substances,L01DB,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603737,idarubicin,L01DB06,29,Anthracyclines and related substances,L01DB,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603738,mitoxantrone,L01DB07,421,Anthracyclines and related substances,L01DB,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603744,mitomycin,L01DC03,5,Other cytotoxic antibiotics,L01DC,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,L01D,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603748,cisplatin,L01XA01,1644,Platinum compounds,L01XA,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603749,carboplatin,L01XA02,1604,Platinum compounds,L01XA,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603750,oxaliplatin,L01XA03,105,Platinum compounds,L01XA,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603753,procarbazine,L01XB01,55,Methylhydrazines,L01XB,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603756,rituximab,L01XC02,1747,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603757,trastuzumab,L01XC03,30,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603758,alemtuzumab,L01XC04,512,,,,,,,,
21603760,cetuximab,L01XC06,44,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603761,bevacizumab,L01XC07,566,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603762,panitumumab,L01XC08,18,Monoclonal antibodies,L01XC,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603768,aminolevulinic acid,L01XD04,2,Sensitizers used in photodynamic/radiation therapy,L01XD,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603772,imatinib,L01XE01,451,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603773,gefitinib,L01XE02,23,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603774,erlotinib,L01XE03,38,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603775,sunitinib,L01XE04,73,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603776,sorafenib,L01XE05,176,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603777,dasatinib,L01XE06,436,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603778,lapatinib,L01XE07,16,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603779,nilotinib,L01XE08,154,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603780,temsirolimus,L01XE09,70,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603781,everolimus,L01XE10,146,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603782,pazopanib,L01XE11,100,Protein kinase inhibitors,L01XE,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603785,asparaginase,L01XX02,27,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603787,hydroxycarbamide,L01XX05,353,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603789,pentostatin,L01XX08,12,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603793,tretinoin,L01XX14,212,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603795,topotecan,L01XX17,453,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603797,irinotecan,L01XX19,111,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603799,mitotane,L01XX23,56,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603800,pegaspargase,L01XX24,2130,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603801,bexarotene,L01XX25,3,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603802,arsenic trioxide,L01XX27,53,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603804,bortezomib,L01XX32,408,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603806,anagrelide,L01XX35,7,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603809,vorinostat,L01XX38,119,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603810,romidepsin,L01XX39,6,Other antineoplastic agents,L01XX,OTHER ANTINEOPLASTIC AGENTS,L01X,ANTINEOPLASTIC AGENTS,L01,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603820,megestrol; oral,L02AB01,35,Progestogens,L02AB,HORMONES AND RELATED AGENTS,L02A,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603821,medroxyprogesterone; systemic,L02AB02,139,Progestogens,L02AB,HORMONES AND RELATED AGENTS,L02A,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603825,"leuprorelin; implant, parenteral",L02AE02,848,Gonadotropin releasing hormone analogues,L02AE,HORMONES AND RELATED AGENTS,L02A,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603826,goserelin; implant,L02AE03,10,Gonadotropin releasing hormone analogues,L02AE,HORMONES AND RELATED AGENTS,L02A,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603827,triptorelin; parenteral,L02AE04,47,Gonadotropin releasing hormone analogues,L02AE,HORMONES AND RELATED AGENTS,L02A,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603831,tamoxifen; oral,L02BA01,8,Anti-estrogens,L02BA,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603833,fulvestrant; parenteral,L02BA03,9,Anti-estrogens,L02BA,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603835,flutamide; oral,L02BB01,5,Anti-androgens,L02BB,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603837,bicalutamide; oral,L02BB03,6,Anti-androgens,L02BB,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603841,anastrozole; oral,L02BG03,71,Aromatase inhibitors,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603842,letrozole; oral,L02BG04,58,Aromatase inhibitors,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603844,exemestane; oral,L02BG06,3,Aromatase inhibitors,L02BG,HORMONE ANTAGONISTS AND RELATED AGENTS,L02B,ENDOCRINE THERAPY,L02,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603851,filgrastim; parenteral,L03AA02,874,Colony stimulating factors,L03AA,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603853,sargramostim; parenteral,L03AA09,65,Colony stimulating factors,L03AA,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603856,pegfilgrastim; parenteral,L03AA13,390,Colony stimulating factors,L03AA,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603860,interferon gamma; parenteral,L03AB03,108,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603862,interferon alfa-2b; parenteral,L03AB05,49,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603864,interferon beta-1a; parenteral,L03AB07,955,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603865,interferon beta-1b; parenteral,L03AB08,139,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603867,peginterferon alfa-2b; parenteral,L03AB10,81,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603868,peginterferon alfa-2a; parenteral,L03AB11,208,Interferons,L03AB,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603872,aldesleukin; parenteral,L03AC01,29,Interleukins,L03AC,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603877,BCG vaccine; intravesical,L03AX03,17,Other immunostimulants,L03AX,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603886,glatiramer acetate; parenteral,L03AX13,270,Other immunostimulants,L03AX,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603889,plerixafor; parenteral,L03AX16,21,Other immunostimulants,L03AX,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603895,antithymocyte immunoglobulin (rabbit); parenteral,L04AA04,625,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603896,mycophenolic acid; systemic,L04AA06,4365,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603897,sirolimus; oral,L04AA10,593,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603898,leflunomide; oral,L04AA13,390,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603900,everolimus; oral,L04AA18,663,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603904,natalizumab; parenteral,L04AA23,1307,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603905,abatacept; parenteral,L04AA24,422,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603906,eculizumab; parenteral,L04AA25,1389,Selective immunosuppressants,L04AA,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603908,etanercept; parenteral,L04AB01,12625,Tumor necrosis factor alpha (TNF-a) inhibitors,L04AB,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603909,infliximab; parenteral,L04AB02,7961,Tumor necrosis factor alpha (TNF-a) inhibitors,L04AB,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603911,adalimumab; parenteral,L04AB04,12078,Tumor necrosis factor alpha (TNF-a) inhibitors,L04AB,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603912,certolizumab pegol; parenteral,L04AB05,467,Tumor necrosis factor alpha (TNF-a) inhibitors,L04AB,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603913,golimumab; parenteral,L04AB06,341,Tumor necrosis factor alpha (TNF-a) inhibitors,L04AB,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603916,basiliximab; parenteral,L04AC02,451,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603917,anakinra; parenteral,L04AC03,473,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603918,rilonacept; parenteral,L04AC04,15,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603919,ustekinumab; parenteral,L04AC05,569,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603920,mepolizumab,L04AC06,24,,,,,,,,
21603921,tocilizumab; parenteral,L04AC07,986,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603922,canakinumab; parenteral,L04AC08,847,Interleukin inhibitors,L04AC,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603924,ciclosporin; systemic,L04AD01,2842,Calcineurin inhibitors,L04AD,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603925,tacrolimus; systemic,L04AD02,4561,Calcineurin inhibitors,L04AD,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603927,azathioprine; systemic,L04AX01,2722,Other immunosuppressants,L04AX,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603928,thalidomide; oral,L04AX02,384,Other immunosuppressants,L04AX,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603929,methotrexate; systemic,L04AX03,13385,Other immunosuppressants,L04AX,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603930,lenalidomide; oral,L04AX04,122,Other immunosuppressants,L04AX,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L
21603941,"indometacin; systemic, rectal",M01AB01,294,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603942,"sulindac; systemic, rectal",M01AB02,19,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603945,"diclofenac; systemic, rectal",M01AB05,280,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603948,etodolac; oral,M01AB08,31,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603955,ketorolac; systemic,M01AB15,58,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603959,"diclofenac, combinations; oral",M01AB55,25,Acetic acid derivatives and related substances,M01AB,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603961,"piroxicam; systemic, rectal",M01AC01,79,Oxicams,M01AC,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603965,"meloxicam; systemic, rectal",M01AC06,434,Oxicams,M01AC,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603967,"ibuprofen; systemic, rectal",M01AE01,8212,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603968,"naproxen; oral, rectal",M01AE02,1592,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603970,fenoprofen; oral,M01AE04,2,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603978,oxaprozin; oral,M01AE12,9,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603980,dexibuprofen; oral,M01AE14,5924,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603984,"ibuprofen, combinations",M01AE51,19,Propionic acid derivatives,M01AE,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603987,mefenamic acid; oral,M01AG01,115,Fenamates,M01AG,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603992,celecoxib; oral,M01AH01,516,Coxibs,M01AH,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21603999,nabumetone; oral,M01AX01,55,"Other antiinflammatory and antirheumatic agents, non-steroids",M01AX,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",M01A,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21604031,penicillamine; oral,M01CC01,17,Penicillamine and similar agents,M01CC,SPECIFIC ANTIRHEUMATIC AGENTS,M01C,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,M01,MUSCULO-SKELETAL SYSTEM,M
21604051,diclofenac; topical,M02AA15,773,"Antiinflammatory preparations, non-steroids for topical use",M02AA,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02A,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,M02,MUSCULO-SKELETAL SYSTEM,M
21604078,pancuronium,M03AC01,28,Other quaternary ammonium compounds,M03AC,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",M03A,MUSCLE RELAXANTS,M03,MUSCULO-SKELETAL SYSTEM,M
