drugbank_id,id,type,action,uniprot_id,entrez_id,gene_symbol,atc_concept_id
DB00152,BE0009877,enzyme,substrate,Q9BU02,79178,THTPA,21600825
DB00152,BE0000157,target,substrate,Q9H3S4,27010,TPK1,21600825
DB00153,BE0002250,enzyme,substrate,Q07973,1591,CYP24A1,21600816
DB00153,BE0000443,enzyme,substrate,O15528,1594,CYP27B1,21600816
DB00153,BE0000549,enzyme,substrate,Q02318,1593,CYP27A1,21600816
DB00153,BE0000524,enzyme,substrate,Q6VVX0,120227,CYP2R1,21600816
DB00153,BE0009671,enzyme,substrate,Q96AT9,6120,RPE,21600816
DB00153,BE0003537,enzyme,substrate,P05108,1583,CYP11A1,21600816
DB00153,BE0000779,target,agonist,P11473,7421,VDR,21600816
DB00153,BE0004902,target,inducer,Q06432,786,CACNG1,21600816
DB00158,BE0003658,transporter,substrate,Q96J66,85320,ABCC11,21601114
DB00158,BE0003658,transporter,substrate,Q96J66,85320,ABCC11,21601115
DB00158,BE0003658,transporter,substrate,Q96J66,85320,ABCC11,21601129
DB00158,BE0003658,transporter,substrate,Q96J66,85320,ABCC11,21601130
DB00158,BE0001061,transporter,substrate,O15438,8714,ABCC3,21601114
DB00158,BE0001061,transporter,substrate,O15438,8714,ABCC3,21601115
DB00158,BE0001061,transporter,substrate,O15438,8714,ABCC3,21601129
DB00158,BE0001061,transporter,substrate,O15438,8714,ABCC3,21601130
DB00158,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21601114
DB00158,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21601115
DB00158,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21601129
DB00158,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21601130
DB00158,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21601114
DB00158,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21601115
DB00158,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21601129
DB00158,BE0001188,transporter,inhibitor,O15439,10257,ABCC4,21601130
DB00158,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21601114
DB00158,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21601115
DB00158,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21601129
DB00158,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21601130
DB00158,BE0001048,transporter,substrate,Q96NT5,113235,SLC46A1,21601114
DB00158,BE0001048,transporter,substrate,Q96NT5,113235,SLC46A1,21601115
DB00158,BE0001048,transporter,substrate,Q96NT5,113235,SLC46A1,21601129
DB00158,BE0001048,transporter,substrate,Q96NT5,113235,SLC46A1,21601130
DB00158,BE0000730,transporter,substrate,Q9H2D1,81034,SLC25A32,21601114
DB00158,BE0000730,transporter,substrate,Q9H2D1,81034,SLC25A32,21601115
DB00158,BE0000730,transporter,substrate,Q9H2D1,81034,SLC25A32,21601129
DB00158,BE0000730,transporter,substrate,Q9H2D1,81034,SLC25A32,21601130
DB00158,BE0000265,enzyme,substrate,Q92820,8836,GGH,21601114
DB00158,BE0000265,enzyme,substrate,Q92820,8836,GGH,21601115
DB00158,BE0000265,enzyme,substrate,Q92820,8836,GGH,21601129
DB00158,BE0000265,enzyme,substrate,Q92820,8836,GGH,21601130
DB00158,BE0002176,enzyme,substrate,P42898,4524,MTHFR,21601114
DB00158,BE0002176,enzyme,substrate,P42898,4524,MTHFR,21601115
DB00158,BE0002176,enzyme,substrate,P42898,4524,MTHFR,21601129
DB00158,BE0002176,enzyme,substrate,P42898,4524,MTHFR,21601130
DB00158,BE0000330,enzyme,substrate,P00374,1719,DHFR,21601114
DB00158,BE0000330,enzyme,substrate,P00374,1719,DHFR,21601115
DB00158,BE0000330,enzyme,substrate,P00374,1719,DHFR,21601129
DB00158,BE0000330,enzyme,substrate,P00374,1719,DHFR,21601130
DB00158,BE0000652,target,binder,P41439,2352,FOLR3,21601114
DB00158,BE0000652,target,binder,P41439,2352,FOLR3,21601115
DB00158,BE0000652,target,binder,P41439,2352,FOLR3,21601129
DB00158,BE0000652,target,binder,P41439,2352,FOLR3,21601130
DB00158,BE0000271,target,binder,P14207,2350,FOLR2,21601114
DB00158,BE0000271,target,binder,P14207,2350,FOLR2,21601115
DB00158,BE0000271,target,binder,P14207,2350,FOLR2,21601129
DB00158,BE0000271,target,binder,P14207,2350,FOLR2,21601130
DB00162,BE0000682,carrier,binder,P82980,83758,RBP5,21600812
DB00162,BE0000532,carrier,binder,Q96R05,116362,RBP7,21600812
DB00162,BE0000314,carrier,binder,P02753,5950,RBP4,21600812
DB00162,BE0000505,carrier,binder,P50120,5948,RBP2,21600812
DB00162,BE0000530,carrier,binder,P02768,213,ALB,21600812
DB00162,BE0000786,carrier,binder,P12271,6017,RLBP1,21600812
DB00162,BE0000255,carrier,binder,P10745,5949,RBP3,21600812
DB00162,BE0000301,carrier,binder,P09455,5947,RBP1,21600812
DB00162,BE0003480,enzyme,substrate,O43174,1592,CYP26A1,21600812
DB00162,BE0000726,target,substrate,Q96NR8,145226,RDH12,21600812
DB00162,BE0002319,target,substrate,O75911,9249,DHRS3,21600812
DB00162,BE0000583,target,substrate,P47895,220,ALDH1A3,21600812
DB00162,BE0002320,target,substrate,Q6NUM9,54884,RETSAT,21600812
DB00162,BE0002321,target,substrate,Q8TC12,51109,RDH11,21600812
DB00162,BE0000032,target,substrate,Q9BTZ2,10901,DHRS4,21600812
DB00162,BE0002322,target,substrate,Q9HBH5,57665,RDH14,21600812
DB00162,BE0002323,target,substrate,Q9NYR8,50700,RDH8,21600812
DB00162,BE0000900,target,substrate,O95237,9227,LRAT,21600812
DB00162,BE0000570,target,substrate,Q92781,5959,RDH5,21600812
DB00162,BE0000593,target,substrate,Q8NBN7,112724,RDH13,21600812
DB00162,BE0000513,target,substrate,O94788,8854,ALDH1A2,21600812
DB00162,BE0000554,target,substrate,P00352,216,ALDH1A1,21600812
DB00162,BE0005056,target,ligand,P05090,347,APOD,21600812
DB00162,BE0009878,target,ligand,P41222,5730,PTGDS,21600812
DB00165,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21600843
DB00165,BE0000042,enzyme,substrate,O00764,8566,PDXK,21600843
DB00165,BE0000278,enzyme,substrate,Q96GD0,57026,PDXP,21600843
DB00165,BE0003546,enzyme,substrate,P05186,249,ALPL,21600843
DB00165,BE0000042,target,ligand,O00764,8566,PDXK,21600843
DB00166,BE0002364,enzyme,inhibitor,P16435,5447,POR,21600952
DB00169,BE0000524,enzyme,substrate,Q6VVX0,120227,CYP2R1,21600820
DB00169,BE0000524,enzyme,substrate,Q6VVX0,120227,CYP2R1,21604160
DB00169,BE0000549,enzyme,substrate,Q02318,1593,CYP27A1,21600820
DB00169,BE0000549,enzyme,substrate,Q02318,1593,CYP27A1,21604160
DB00169,BE0003683,enzyme,substrate,P51589,1573,CYP2J2,21600820
DB00169,BE0003683,enzyme,substrate,P51589,1573,CYP2J2,21604160
DB00169,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600820
DB00169,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604160
DB00169,BE0003537,enzyme,substrate,P05108,1583,CYP11A1,21600820
DB00169,BE0003537,enzyme,substrate,P05108,1583,CYP11A1,21604160
DB00169,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21600820
DB00169,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21604160
DB00169,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21600820
DB00169,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21604160
DB00169,BE0000779,target,agonist,P11473,7421,VDR,21600820
DB00169,BE0000779,target,agonist,P11473,7421,VDR,21604160
DB00170,BE0002204,enzyme,substrate,P47989,7498,XDH,21601046
DB00170,BE0003539,enzyme,inhibitor,Q06278,316,AOX1,21601046
DB00170,BE0002176,enzyme,substrate,P42898,4524,MTHFR,21601046
DB00170,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21601046
DB00170,BE0002433,enzyme,inhibitor,P05177,1544,CYP1A2,21601046
DB00170,BE0003336,enzyme,inhibitor,P11509,1548,CYP2A6,21601046
DB00170,BE0001111,enzyme,inhibitor,Q16678,1545,CYP1B1,21601046
DB00170,BE0003549,enzyme,inhibitor,P20813,1555,CYP2B6,21601046
DB00170,BE0002887,enzyme,inhibitor,P10632,1558,CYP2C8,21601046
DB00170,BE0002793,enzyme,inhibitor,P11712,1559,CYP2C9,21601046
DB00170,BE0003536,enzyme,inhibitor,P33261,1557,CYP2C19,21601046
DB00170,BE0002363,enzyme,inhibitor,P10635,1565,CYP2D6,21601046
DB00170,BE0003533,enzyme,inhibitor,P05181,1571,CYP2E1,21601046
DB00170,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21601046
DB00170,BE0002362,enzyme,inhibitor,P20815,1577,CYP3A5,21601046
DB00170,BE0003612,enzyme,inhibitor,P24462,1551,CYP3A7,21601046
DB00170,BE0003612,enzyme,inhibitor,P24462,100861540,CYP3A7-CYP3A51P,21601046
DB00170,BE0000403,target,cofactor,P38435,2677,GGCX,21601046
DB00170,BE0000713,target,cofactor,Q9BQB6,79001,VKORC1,21601046
DB00170,BE0002329,target,cofactor,Q8N0U8,154807,VKORC1L1,21601046
DB00170,BE0000048,target,activator,P00734,2147,F2,21601046
DB00170,BE0000364,target,activator,P00740,2158,F9,21601046
DB00170,BE0000380,target,activator,P04070,5624,PROC,21601046
DB00170,BE0000943,target,activator,P07225,5627,PROS1,21601046
DB00170,BE0000724,target,agonist,P02818,632,BGLAP,21601046
DB00175,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21601858
DB00175,BE0001042,transporter,substrate,O94956,11309,SLCO2B1,21601858
DB00175,BE0001032,transporter,substrate,P08183,5243,ABCB1,21601858
DB00175,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21601858
DB00175,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21601858
DB00175,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21601858
DB00175,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21601858
DB00175,BE0000879,transporter,substrate,Q9NSA0,55867,SLC22A11,21601858
DB00175,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21601858
DB00175,BE0003646,transporter,substrate,Q9Y694,10864,SLC22A7,21601858
DB00175,BE0000669,transporter,substrate,P53985,6566,SLC16A1,21601858
DB00175,BE0000703,transporter,substrate,O95342,8647,ABCB11,21601858
DB00175,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21601858
DB00175,BE0000574,target,inhibitor,P04035,3156,HMGCR,21601858
DB00175,BE0002366,target,inhibitor,Q92769,3066,HDAC2,21601858
DB00176,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21604716
DB00176,BE0000703,transporter,substrate,O95342,8647,ABCB11,21604716
DB00176,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604716
DB00176,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604716
DB00176,BE0003543,enzyme,inhibitor,P04798,1543,CYP1A1,21604716
DB00176,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604716
DB00176,BE0004866,enzyme,inhibitor,P08684,1576,CYP3A4,21604716
DB00176,BE0002793,enzyme,inhibitor,P11712,1559,CYP2C9,21604716
DB00176,BE0003536,enzyme,inhibitor,P33261,1557,CYP2C19,21604716
DB00176,BE0003549,enzyme,inhibitor,P20813,1555,CYP2B6,21604716
DB00176,BE0000749,target,inhibitor,P31645,6532,SLC6A4,21604716
DB00177,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21601826
DB00177,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21601836
DB00177,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21601842
DB00177,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21601847
DB00177,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21601826
DB00177,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21601836
DB00177,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21601842
DB00177,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21601847
DB00177,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21601826
DB00177,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21601836
DB00177,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21601842
DB00177,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21601847
DB00177,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21601826
DB00177,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21601836
DB00177,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21601842
DB00177,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21601847
DB00177,BE0000062,target,antagonist,P30556,185,AGTR1,21601826
DB00177,BE0000062,target,antagonist,P30556,185,AGTR1,21601836
DB00177,BE0000062,target,antagonist,P30556,185,AGTR1,21601842
DB00177,BE0000062,target,antagonist,P30556,185,AGTR1,21601847
DB00178,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21601789
DB00178,BE0001134,transporter,substrate,Q16348,6565,SLC15A2,21601789
DB00178,BE0002180,enzyme,inhibitor,P06276,590,BCHE,21601789
DB00178,BE0000221,target,inhibitor,P12821,1636,ACE,21601789
DB00179,BE0000248,enzyme,inhibitor,P09917,240,ALOX5,21603791
DB00179,BE0000248,target,inhibitor,P09917,240,ALOX5,21603791
DB00180,BE0000209,carrier,binder,P08185,866,SERPINA6,21605046
DB00180,BE0000209,carrier,binder,P08185,866,SERPINA6,21603286
DB00180,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21605046
DB00180,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603286
DB00180,BE0000794,target,agonist,P04150,2908,NR3C1,21605046
DB00180,BE0000794,target,agonist,P04150,2908,NR3C1,21603286
DB00181,BE0000217,target,agonist,Q9UBS5,2550,GABBR1,21604115
DB00181,BE0002340,target,agonist,O75899,9568,GABBR2,21604115
DB00182,BE0003650,transporter,substrate,O75751,6581,SLC22A3,21604754
DB00182,BE0000106,transporter,substrate,O76082,6584,SLC22A5,21604754
DB00182,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604754
DB00182,BE0003336,enzyme,inhibitor,P11509,1548,CYP2A6,21604754
DB00183,BE0002180,enzyme,inducer,P06276,590,BCHE,21605322
DB00183,BE0001158,target,agonist,P32239,887,CCKBR,21605322
DB00184,BE0003647,transporter,inhibitor,O15244,6582,SLC22A2,21604818
DB00184,BE0003648,transporter,inhibitor,O15245,6580,SLC22A1,21604818
DB00184,BE0003650,transporter,inhibitor,O75751,6581,SLC22A3,21604818
DB00184,BE0000106,transporter,inhibitor,O76082,6584,SLC22A5,21604818
DB00184,BE0000757,transporter,inhibitor,Q9H015,6583,SLC22A4,21604818
DB00184,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21604818
DB00184,BE0003533,enzyme,substrate,P05181,1571,CYP2E1,21604818
DB00184,BE0003534,enzyme,substrate,Q16696,1553,CYP2A13,21604818
DB00184,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604818
DB00184,BE0003543,enzyme,substrate,P04798,1543,CYP1A1,21604818
DB00184,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604818
DB00184,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604818
DB00184,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21604818
DB00184,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604818
DB00184,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604818
DB00184,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604818
DB00184,BE0002198,enzyme,inhibitor,P21397,4128,MAOA,21604818
DB00184,BE0002196,enzyme,inhibitor,P27338,4129,MAOB,21604818
DB00184,BE0000849,target,agonist,P43681,1137,CHRNA4,21604818
DB00184,BE0002341,target,agonist,P36544,1139,CHRNA7,21604818
DB00184,BE0002341,target,agonist,P36544,89832,CHRFAM7A,21604818
DB00184,BE0000850,target,agonist,P17787,1141,CHRNB2,21604818
DB00184,BE0000738,target,agonist,Q15822,1135,CHRNA2,21604818
DB00184,BE0003585,target,agonist,P32297,1136,CHRNA3,21604818
DB00184,BE0003586,target,agonist,P30532,1138,CHRNA5,21604818
DB00184,BE0003587,target,agonist,Q15825,8973,CHRNA6,21604818
DB00184,BE0002343,target,agonist,Q9UGM1,55584,CHRNA9,21604818
DB00184,BE0000411,target,agonist,Q9GZZ6,57053,CHRNA10,21604818
DB00184,BE0003588,target,agonist,Q05901,1142,CHRNB3,21604818
DB00184,BE0003584,target,agonist,P30926,1143,CHRNB4,21604818
DB00184,BE0002090,target,inhibitor,P11511,1588,CYP19A1,21604818
DB00184,BE0000519,target,inhibitor,P28329,1103,CHAT,21604818
DB00185,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604815
DB00185,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604815
DB00185,BE0003609,enzyme,substrate,Q01740,2326,FMO1,21604815
DB00185,BE0000045,target,agonist,P20309,1131,CHRM3,21604815
DB00185,BE0000092,target,agonist,P11229,1128,CHRM1,21604815
DB00186,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21604571
DB00186,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604571
DB00186,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604571
DB00186,BE0008668,target,ligand,P14867,2554,GABRA1,21604571
DB00187,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21601691
DB00187,BE0000172,target,antagonist,P08588,153,ADRB1,21601691
DB00188,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603804
DB00188,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21603804
DB00188,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21603804
DB00188,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21603804
DB00188,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21603804
DB00188,BE0002348,target,inhibitor,P28074,5693,PSMB5,21603804
DB00188,BE0002347,target,inhibitor,P20618,5689,PSMB1,21603804
DB00189,BE0004797,target,positive allosteric modulator,P14867,2554,GABRA1,21604669
DB00191,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600682
DB00191,BE0000486,target,inhibitor,P23975,6530,SLC6A2,21600682
DB00191,BE0000749,target,inhibitor,P31645,6532,SLC6A4,21600682
DB00191,BE0000647,target,inhibitor,Q01959,6531,SLC6A3,21600682
DB00191,BE0002198,target,antagonist,P21397,4128,MAOA,21600682
DB00191,BE0002196,target,antagonist,P27338,4129,MAOB,21600682
DB00191,BE0003476,target,inhibitor,P01303,4852,NPY,21600682
DB00193,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604298
DB00193,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604298
DB00193,BE0003549,enzyme,substrate,P20813,1555,CYP2B6,21604298
DB00193,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21604298
DB00195,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21603700
DB00195,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21603700
DB00195,BE0000172,target,antagonist,P08588,153,ADRB1,21603700
DB00195,BE0000694,target,antagonist,P07550,154,ADRB2,21603700
DB00196,BE0001032,transporter,inhibitor,P08183,5243,ABCB1,21603080
DB00196,BE0002638,enzyme,inhibitor,P08684,1576,CYP3A4,21603080
DB00196,BE0002793,enzyme,inhibitor,P11712,1559,CYP2C9,21603080
DB00196,BE0003536,enzyme,inhibitor,P33261,1557,CYP2C19,21603080
DB00196,BE0002362,enzyme,inhibitor,P20815,1577,CYP3A5,21603080
DB00197,BE0000703,transporter,inhibitor,O95342,8647,ABCB11,21600780
DB00197,BE0001004,transporter,inhibitor,Q9Y6L6,10599,SLCO1B1,21600780
DB00197,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21600780
DB00197,BE0002887,enzyme,substrate,P10632,1558,CYP2C8,21600780
DB00197,BE0003541,enzyme,substrate,P22309,54658,UGT1A1,21600780
DB00197,BE0003536,enzyme,inhibitor,P33261,1557,CYP2C19,21600780
DB00197,BE0002090,enzyme,inhibitor,P11511,1588,CYP19A1,21600780
DB00197,BE0003543,enzyme,inducer,P04798,1543,CYP1A1,21600780
DB00197,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21600780
DB00197,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21600780
DB00197,BE0002362,enzyme,inhibitor,P20815,1577,CYP3A5,21600780
DB00197,BE0003612,enzyme,inhibitor,P24462,1551,CYP3A7,21600780
DB00197,BE0003612,enzyme,inhibitor,P24462,100861540,CYP3A7-CYP3A51P,21600780
DB00197,BE0003677,enzyme,substrate,P35503,54659,UGT1A3,21600780
DB00197,BE0003544,enzyme,substrate,P22310,54657,UGT1A4,21600780
DB00197,BE0004694,enzyme,substrate,P19224,54578,UGT1A6,21600780
DB00197,BE0004695,enzyme,substrate,Q9HAW7,54577,UGT1A7,21600780
DB00197,BE0003682,enzyme,substrate,Q9HAW9,54576,UGT1A8,21600780
DB00197,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21600780
DB00197,BE0003678,enzyme,substrate,Q9HAW8,54575,UGT1A10,21600780
DB00197,BE0003679,enzyme,substrate,P16662,7364,UGT2B7,21600780
DB00197,BE0004696,enzyme,substrate,P54855,7366,UGT2B15,21600780
DB00197,BE0000215,target,agonist,P37231,5468,PPARG,21600780
DB00197,BE0000996,target,inhibitor,O60488,2182,ACSL4,21600780
DB00197,BE0000240,target,antagonist,P05121,5054,SERPINE1,21600780
DB00197,BE0001204,target,inhibitor,Q99808,2030,SLC29A1,21600780
DB00197,BE0002088,target,inverse agonist,P62508,2104,ESRRG,21600780
DB00197,BE0003722,target,inverse agonist,P11474,2101,ESRRA,21600780
DB00198,BE0001188,transporter,substrate,O15439,10257,ABCC4,21603179
DB00198,BE0001018,transporter,substrate,P46059,6564,SLC15A1,21603179
DB00198,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21603179
DB00199,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21602306
DB00199,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21602310
DB00199,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21602970
DB00199,BE0003659,transporter,substrate,Q9NPD5,28234,SLCO1B3,21603568
DB00199,BE0000703,transporter,substrate,O95342,8647,ABCB11,21602306
DB00199,BE0000703,transporter,substrate,O95342,8647,ABCB11,21602310
DB00199,BE0000703,transporter,substrate,O95342,8647,ABCB11,21602970
DB00199,BE0000703,transporter,substrate,O95342,8647,ABCB11,21603568
DB00199,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602306
DB00199,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602310
DB00199,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602970
DB00199,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603568
DB00199,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21602306
DB00199,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21602310
DB00199,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21602970
DB00199,BE0001004,transporter,substrate,Q9Y6L6,10599,SLCO1B1,21603568
DB00199,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21602306
DB00199,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21602310
DB00199,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21602970
DB00199,BE0001069,transporter,substrate,Q92887,1244,ABCC2,21603568
DB00199,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21602306
DB00199,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21602310
DB00199,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21602970
DB00199,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21603568
DB00199,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602306
DB00199,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602310
DB00199,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602970
DB00199,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603568
DB00199,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602306
DB00199,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602310
DB00199,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602970
DB00199,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603568
DB00199,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602306
DB00199,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602310
DB00199,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602970
