stage,log_lower90,log_ior,permutation
3,-0.348422199145325,-0.0306691159688097,27
4,-0.454400106566262,-0.0408864378022944,27
5,-0.566263024591206,-0.0513865203766546,27
6,-0.683227967539396,-0.0621618184611621,27
7,-0.80281307307241,-0.0730164848441328,27
1,-0.248968268054027,-0.022700300517509,27
2,-0.286730272278886,-0.064232526135894,27
3,-0.364017629155665,-0.105527674221138,27
4,-0.461201392363331,-0.146560056795051,27
5,-0.567774388699116,-0.18747772179583,27
6,-0.681659259299373,-0.228387722676723,27
7,-0.805615249256571,-0.269831327130615,27
1,-0.00619137920898938,-2.17137699820569e-07,27
2,-0.00558318054972209,-4.60064933704985e-07,27
3,-0.00695875538225781,-6.98549353472799e-07,27
4,-0.00931881177060111,-9.29838181562559e-07,27
5,-0.012047970695538,-1.15254068111526e-06,27
6,-0.0149840883944422,-1.36956349194861e-06,27
7,-0.0181149243049011,-1.58446937348344e-06,27
1,-0.00789867388172176,-1.24495042106432e-05,27
2,-0.00829905883612531,2.05187486024272e-05,27
3,-0.0160307712786107,5.37159862803449e-05,27
4,-0.0250241862315594,8.72340033364338e-05,27
5,-0.0343207928955043,0.000120987743942536,27
6,-0.0437129112481491,0.000154685799831356,27
7,-0.053070376213122,0.000187858956197218,27
1,-0.966502329383816,-0.00393707045166014,27
2,-1.02381409271628,-0.215075806997064,27
3,-1.29939163694451,-0.426560123883476,27
4,-1.71817278480818,-0.638417576576901,27
5,-2.20258511755207,-0.850081657722869,27
6,-2.72512174028188,-1.0598436995986,27
7,-3.28185179404297,-1.26433007591466,27
1,-0.951907442129786,-0.167398987376189,27
2,-0.971643515021543,-0.353948019463649,27
3,-1.04582606295024,-0.536638411279034,27
4,-1.16241050472448,-0.712742796135595,27
5,-1.32737287725952,-0.882356100444375,27
6,-1.56109367987435,-1.04511619086401,27
7,-1.87463818991328,-1.19976129901552,27
1,-0.00437976978043329,-9.42806314796485e-07,27
2,-0.00423112326157823,-2.17051786854938e-06,27
3,-0.00550431407929594,-3.39194794385378e-06,27
4,-0.00742110427370661,-4.65011251549186e-06,27
5,-0.00960885692028076,-6.00133376149614e-06,27
6,-0.0119342978221384,-7.37404789408203e-06,27
7,-0.014377113125611,-8.74105480441756e-06,27
1,-2.42004006643217,0.0773476971636562,27
2,-2.52495264070599,-0.399700563952681,27
3,-3.24157052626348,-0.878742976931289,27
4,-4.34240420081169,-1.36189572144861,27
5,-5.61601003137162,-1.85023895302224,27
6,-6.99430069560536,-2.34236304203217,27
7,-8.4733389352759,-2.83481491462731,27
1,-0.110347784873033,0.000313298922900884,27
2,-0.144259284510742,-0.0182731563109622,27
3,-0.233452806846721,-0.0368800926014403,27
4,-0.337990473023831,-0.0555878365581162,27
5,-0.448648683166184,-0.0745901902033492,27
6,-0.563387664893409,-0.0938681007816213,27
7,-0.681414728920976,-0.113315758973267,27
1,-0.00198969436002652,-4.898162124789e-07,27
2,-0.00175631475965746,2.31922116178396e-07,27
3,-0.00218644202649838,9.50762344409384e-07,27
4,-0.00294973416429499,1.63001566999554e-06,27
5,-0.00383070207200716,2.21225545438131e-06,27
6,-0.00477143248628009,2.67180877600026e-06,27
7,-0.00577385719913887,3.10804331160597e-06,27
1,-0.682915557973764,-0.0542841691135338,27
2,-0.798445146317067,-0.324047791132542,27
3,-1.02308236632918,-0.585293085785488,27
4,-1.31379697151415,-0.833793249331725,27
5,-1.57989157663419,-1.04454739088285,27
6,-1.84501257295884,-1.22384083433721,27
7,-2.16760564134304,-1.38895681919921,27
1,-1.71058759910722,-0.501003421488727,27
2,-1.62370086226029,-0.740083362014248,27
3,-1.62331836647431,-0.972496278763469,27
4,-1.74116874860014,-1.21121723973665,27
5,-2.01479230074069,-1.47311739992898,27
6,-2.41833097179937,-1.73640162537569,27
7,-2.96250268677266,-2.00745065591579,27
1,-0.132145548287412,-0.0068371053094225,27
2,-0.0830876987320589,0.00525008560813278,27
3,-0.178079044102809,0.01750182098806,27
4,-0.300535264759855,0.0300787214937586,27
5,-0.430246479942415,0.0429580820375164,27
6,-0.560784140696955,0.0557693290304679,27
7,-0.692393030477058,0.0685651998071766,27
1,-0.0188019446526091,-4.14573509655014e-06,27
2,-0.0204480161505031,-0.000187900535419505,27
3,-0.0310882384593997,-0.000371823098687774,27
4,-0.0444451549863129,-0.000556527916632632,27
5,-0.0585828712600762,-0.000741080970555696,27
6,-0.0731259541630612,-0.000925575772289466,27
7,-0.0880780160306387,-0.00111074038691195,27
1,-0.383689634879105,0.0167681928820693,27
2,-0.185650255858998,0.13316659548731,27
3,-0.0368088875242411,0.249121192746475,27
4,0.0716407067948792,0.364307319800997,27
5,0.151277626191205,0.4790569170394,27
6,0.203242500256475,0.593023663365008,27
7,0.223298823757025,0.708253492967195,27
1,-1.34836885676829,-0.0102019697989437,27
2,-1.41754591010893,-0.285430454814279,27
3,-1.80640434001172,-0.561135272890134,27
4,-2.39895678133742,-0.837531215760678,27
5,-3.08366653788316,-1.11413214126278,27
6,-3.82635330156863,-1.39136846186222,27
7,-4.63041519388534,-1.67220970351518,27
1,-1.28974438574162,0.113560773522502,27
2,-0.663871706757666,0.516307093722838,27
3,-0.280717173104803,0.914347002246012,27
4,-0.062062695967503,1.3008957075746,27
5,0.0640131863777236,1.68230569236605,27
6,0.115195472907662,2.06434955869974,27
7,0.0896709387710222,2.43410227337947,27
1,-0.0201349854047548,-2.08043735128172e-05,27
2,-0.0394683600989296,0.000301744692311257,27
3,-0.0762711705841376,0.000624563500595254,27
4,-0.114624639926302,0.00094706004724987,27
5,-0.152834373066104,0.00126511950877894,27
6,-0.19019174995781,0.00157413972234588,27
7,-0.226870670769975,0.00187576798394229,27
1,-0.226782263323192,-0.011187943813419,27
2,-0.256167321994532,-0.062140772666833,27
3,-0.324140134624903,-0.112747198446764,27
4,-0.412313591025991,-0.162377380914359,27
5,-0.505774588853679,-0.210203471616901,27
6,-0.602474763598925,-0.256305870811874,27
7,-0.710413082500375,-0.30259531141698,27
1,-0.526580233737048,0.0572686878963449,27
2,-0.564768435234187,-0.117461991419876,27
3,-0.6894777291316,-0.296773320410201,27
4,-0.910570661490742,-0.486689851601011,27
5,-1.20681859268731,-0.682647758036329,27
6,-1.5531683447584,-0.87896371128719,27
7,-1.9372571330867,-1.07247511974283,27
1,-0.409931099289963,0.0665271171500317,27
2,-0.418010421236161,-0.0748693600175976,27
3,-0.552629049011639,-0.215874041739644,27
4,-0.781406274831172,-0.350114558270172,27
5,-1.02680207974272,-0.4737290295313,27
6,-1.27595789189742,-0.590002057647475,27
7,-1.53232958624907,-0.700553358995238,27
1,-0.771011956994282,0.318436129143803,27
2,-0.716517981406875,0.0496217721581127,27
3,-0.776852748882805,-0.225542439395514,27
4,-1.06060103277444,-0.503675562851791,27
5,-1.55215894383733,-0.779933125865187,27
6,-2.14882401991121,-1.05511850267121,27
7,-2.80079976958556,-1.3280639517899,27
1,-4.0076945030067,-1.43795225910953,27
2,-3.34961232109972,-1.34875434311563,27
3,-2.73707631976717,-1.23257730053423,27
4,-2.13385041861896,-1.07886123343893,27
5,-1.63290691366343,-0.900667007594507,27
6,-1.44509865084742,-0.738120689702643,27
7,-1.5970714288996,-0.548955159293136,27
1,-0.015826597888864,-5.36112958027246e-07,27
2,-0.01405796233335,1.42152504123416e-05,27
3,-0.0174443010941344,2.89529073542738e-05,27
4,-0.0234368967807089,4.3597865682532e-05,27
5,-0.0304037936754453,5.7827599233562e-05,27
6,-0.0379011521504369,7.11339826424684e-05,27
7,-0.0458924679171428,8.3675771620495e-05,27
1,-0.396476232799483,-0.0278556664094749,27
2,-0.274447587778038,0.0365526490974446,27
3,-0.23265060491016,0.103953151704984,27
4,-0.2380472563444,0.177269594717338,27
5,-0.259547451251296,0.259218241108255,27
6,-0.288900362135471,0.350920053195365,27
7,-0.332185542328039,0.447867553548737,27
1,-0.144864036101513,-0.00583053221030649,27
2,-0.230337437480383,-0.0251023180800445,27
3,-0.365601739459478,-0.044223608918573,27
4,-0.508878496418178,-0.0629530694814067,27
5,-0.652125624519929,-0.0812509535298007,27
6,-0.79770756179128,-0.0995267916838247,27
7,-0.946421649814381,-0.117891258660197,27
1,-0.178658165986,-0.00668220258395724,27
2,-0.2779478286306,-0.0293525398182068,27
3,-0.437729266455388,-0.0518717637692139,27
4,-0.6094837362977,-0.0741373594592552,27
5,-0.782598621455614,-0.0960576279938588,27
6,-0.953145025346456,-0.117397148909651,27
7,-1.12221289412097,-0.138280995703046,27
1,-0.622243734709032,0.0794258332788935,27
2,-0.650180790484337,-0.0649143061963819,27
3,-0.837283636631998,-0.211788067358905,27
4,-1.13691674113776,-0.364964560724236,27
5,-1.49856928183297,-0.528436826563186,27
6,-1.90562264225543,-0.703179889748855,27
7,-2.35509796630155,-0.886439074472508,27
1,-0.00931025734159585,2.57443855629091e-05,27
2,-0.013697331640535,0.000145612003098705,27
3,-0.0224294652513555,0.000264213226374821,27
4,-0.0317993731262631,0.000379464167058696,27
5,-0.0410423075216453,0.000489359086980112,27
6,-0.0499714162663652,0.000592773350911902,27
7,-0.0587851287924366,0.000692565193450179,27
1,-0.301180862671158,0.0265469232859843,27
2,-0.323041083636876,-0.0661139525374175,27
3,-0.388277815705246,-0.159433876975912,27
4,-0.493842539396503,-0.25402610281053,27
5,-0.628681973730022,-0.349475556925146,27
6,-0.784821803882495,-0.443968634197952,27
7,-0.956599481269268,-0.534501016064073,27
1,-0.359050011575444,-0.0231859482897274,27
2,-0.36247402713062,-0.0713238216140768,27
3,-0.453429525907288,-0.119480624544042,27
4,-0.596038468218729,-0.167550647729302,27
5,-0.760471427274119,-0.215190112251384,27
6,-0.937035497404794,-0.261813478795109,27
7,-1.12538371614997,-0.307621456418947,27
1,-1.03325751093833,-0.016323005646818,27
2,-6.24601040298485,-0.11702869881897,27
3,-11.5661373388357,-0.217147874728649,27
4,-16.8078509309583,-0.315661750709175,27
5,-21.8754740423085,-0.410873601133329,27
6,-26.6376473117446,-0.500330167078122,27
7,-31.0397345143105,-0.583002462457397,27
1,-0.00398375717414316,-5.14306098153838e-07,27
2,-0.00399049501448382,-5.80453333398623e-06,27
3,-0.00562233106288918,-1.10839677089913e-05,27
4,-0.00784227323540362,-1.6326611167905e-05,27
5,-0.0102359314485874,-2.14849897002267e-05,27
6,-0.012708345129909,-2.65316069434363e-05,27
7,-0.0152684966249282,-3.15380431255008e-05,27
1,-0.0691909025768393,2.64789836519341e-05,27
2,-0.106021618196486,-0.0100011861484131,27
3,-0.182262362976298,-0.0200228119465491,27
4,-0.265497565640492,-0.0300103206918747,27
5,-0.349509367734869,-0.0399020524991336,27
6,-0.433048713718093,-0.0496642641302802,27
7,-0.517081454619082,-0.0593868835893865,27
1,-0.192217157370376,2.02176720585025,27
2,1.04159951511955,2.33591998830939,27
3,1.44082582672579,2.35113640070551,27
4,1.14411546367443,1.94264940627199,27
5,0.137238862985375,0.638162381492998,27
6,-0.174780622852789,0.150353789723172,27
7,-0.861322139105569,-0.239211170961892,27
1,-0.51422825256136,-0.0790434144024133,27
2,-0.285395007384552,0.0207606613643274,27
3,-0.147865313752222,0.121841806771128,27
4,-0.12009198942593,0.224106551014823,27
5,-0.152588376660573,0.32774148187966,27
6,-0.215464736311057,0.433217403590062,27
7,-0.300987301305498,0.540801335141298,27
1,-0.741293573951987,1.77416137905007,27
2,-0.740703681930081,1.03764973848433,27
3,-0.905979868713428,0.273067624584987,27
4,-1.27484265067237,-0.501732702912349,27
5,-1.97183070076515,-1.28180349571474,27
6,-3.17686449571354,-2.09451831540127,27
7,-4.7130728729079,-2.90793445009948,27
1,-0.581684851251948,-0.114011637602536,27
2,-0.417332479241089,-0.0266544540888241,27
3,-0.333546754171368,0.0631884318196079,27
4,-0.309732393999308,0.157699227080906,27
5,-0.318937495100231,0.257291186051241,27
6,-0.349529441123042,0.360958599134708,27
7,-0.401205680872728,0.465645044309033,27
1,-0.168065822390106,-5.62569986612971e-05,27
2,-0.149294723637488,-6.71225760520144e-05,27
3,-0.183827509037401,-7.71401436296948e-05,27
4,-0.245800948560296,-8.6746782399505e-05,27
5,-0.318275825645307,-9.64457084400294e-05,27
6,-0.396622199572983,-0.000106397492912969,27
7,-0.480402483616203,-0.000116517442963371,27
1,-0.2550631119153,0.00195144755940468,27
2,-0.192917768090625,0.0578482141147658,27
3,-0.20947687137648,0.113619993221641,27
4,-0.258560566793417,0.168958162206753,27
5,-0.316307757669661,0.223229681631449,27
6,-0.3758709314679,0.275610989974151,27
7,-0.43899078623782,0.326349438423566,27
1,-0.336409594261452,-0.0325441484994027,27
2,-0.197249048490274,-0.00328601826440167,27
3,-0.1805828014988,0.0264556777283582,27
4,-0.271443081178373,0.0567990728590484,27
5,-0.396020160340432,0.0876815337002723,27
6,-0.532749942275676,0.118956049261261,27
7,-0.67604137145194,0.150306582758939,27
1,-0.00579945865181173,5.64161712901523e-07,27
2,-0.00685633275009465,-2.47371837587274e-05,27
3,-0.011155961450459,-5.00976991819613e-05,27
4,-0.0162416882073745,-7.55585313658713e-05,27
5,-0.0215441510099622,-0.000101069233177764,27
6,-0.0269314145467418,-0.000126449256888428,27
7,-0.0323692510638478,-0.000151538424582931,27
1,-0.00329163892751884,8.58857851504524e-07,27
2,-0.00311739397428407,1.15593604332886e-05,27
3,-0.0041844900592493,2.2219010996416e-05,27
4,-0.00576158229115378,3.27537326141325e-05,27
5,-0.0074992522651282,4.30148241674644e-05,27
6,-0.00930495583375645,5.27730174990637e-05,27
7,-0.0111672554378993,6.19101191792204e-05,27
1,-0.123184955711612,-0.00412100418718531,27
2,-0.130165872731783,0.00729885770520955,27
3,-0.291901903742361,0.0188330102062118,27
4,-0.470431739244394,0.0306206646259053,27
5,-0.657550038354895,0.0427917089699736,27
6,-0.852965930008112,0.0553986552025685,27
7,-1.05330658720947,0.0682458681687232,27
1,-0.00451029959554694,6.06967762406541e-06,27
2,-0.00451987367357373,2.44360506269636e-05,27
3,-0.00619164617002317,4.26790786778319e-05,27
4,-0.00850333766979832,6.08888455864154e-05,27
5,-0.0110465912403326,7.93358468866856e-05,27
6,-0.0137397849446736,9.8308365609423e-05,27
7,-0.0165690957483212,0.000117709838104219,27
1,-5.00466083902247,1.02812140561179,27
2,-1.17917001456593,2.1641063312927,27
3,1.83605707533759,3.1743820773966,27
4,2.68502412429084,3.34125305022075,27
5,1.1208626232401,1.64266122845411,27
6,0.564419801042304,0.895207330605658,27
7,-0.27688021095694,0.462025964900402,27
1,-0.0213210996874583,-1.07420416322057e-05,27
2,-0.0206605892179067,-2.20435430993149e-05,27
3,-0.0266901586830708,-3.31239359763202e-05,27
4,-0.0356508713773147,-4.38944172493905e-05,27
5,-0.0456669698605686,-5.43446345204757e-05,27
6,-0.0562884428650486,-6.45902341109839e-05,27
7,-0.0675053756708964,-7.47519874755298e-05,27
1,-0.00144310490506586,-3.7814712605666e-07,27
2,-0.00137225790414843,-4.48584312806588e-07,27
3,-0.00164984550711757,-5.06382468401512e-07,27
4,-0.00209167825808233,-5.28038016867072e-07,27
5,-0.00259512775078384,-4.98723279562796e-07,27
6,-0.0031470056566847,-4.29228284914984e-07,27
7,-0.00375543097279739,-3.37899740188163e-07,27
1,-0.70201878986178,-0.078434298614475,27
2,-0.373885889949121,0.116157613482387,27
3,-0.0947260449087445,0.31210080077642,27
4,0.152396289715679,0.511288992487686,27
5,0.378503872532028,0.715554280527057,27
6,0.564754293812546,0.923727949916057,27
7,0.678499294233214,1.12992302414078,27
1,-0.00954120547937032,-2.18334964463551e-05,27
2,-0.0080948689296129,6.26859537167235e-07,27
3,-0.0103567880145387,2.36784780023314e-05,27
4,-0.0145314386447128,4.80909272799757e-05,27
5,-0.0194587620938539,7.44395629981298e-05,27
6,-0.0247932673620713,0.000102052598683677,27
7,-0.0303831097931308,0.000129278015199574,27
1,-1.97218092268095,-0.347191632603053,27
2,-1.16335670433095,0.0456321573565628,27
3,-0.522238383629767,0.447176399100061,27
4,-0.113394085311848,0.86720811996002,27
5,0.0430767121117344,1.31272455694962,27
6,0.00844129822038298,1.77595812580697,27
7,-0.136844750033773,2.23353697452726,27
1,-0.243904185326977,0.00923091459539727,27
2,-0.267905918835972,-0.0587455729923794,27
3,-0.355115638439324,-0.126590561868018,27
4,-0.479502190517322,-0.193025834746641,27
5,-0.613344784632318,-0.256648778014454,27
6,-0.752567929673176,-0.318260876789308,27
7,-0.903934620220894,-0.379885524149449,27
1,-0.53857146284902,0.0373127032890657,27
2,-0.19254684222315,0.24459823470336,27
3,0.0929134696387918,0.449599836458358,27
4,0.326994214401482,0.647429235259516,27
5,0.519983473666359,0.839644510665703,27
6,0.659323580582554,1.0273750684291,27
7,0.730431444446498,1.21464586944372,27
1,-0.00400968823723777,1.28421272433954e-05,27
2,-0.00363154210874898,1.35042761271187e-05,27
3,-0.00436616816301875,1.37774369881605e-05,27
4,-0.00568793341353733,1.31058387706773e-05,27
5,-0.00725342597303738,1.12421487523662e-05,27
6,-0.00897410613005546,8.6495049358426e-06,27
7,-0.0108394221658362,5.70429678470319e-06,27
1,-0.967986134166646,0.869829539664479,27
2,-1.20310218766476,0.0929242002918098,27
3,-1.68956423228112,-0.702288895685124,27
4,-2.49241190113688,-1.51996439545563,27
5,-3.66956776446274,-2.37274597808267,27
6,-5.10965687877223,-3.2279911423813,27
7,-6.70360396156785,-4.07305694436008,27
1,-0.353001663080229,-0.00614915282247264,27
2,-0.192424595853831,0.0871486101259693,27
3,-0.0903426935395913,0.180817803911269,27
4,-0.0350605807682503,0.275827282994254,27
5,-0.0076700740191733,0.371854177949626,27
6,-0.000196322118688475,0.467500286275124,27
7,-0.0122246104044863,0.561251903671989,27
1,-0.149686517855865,-0.0117037891593723,27
2,-0.158560296434019,-0.0333227588612051,27
3,-0.196791350921886,-0.0542291216205282,27
4,-0.248587669533987,-0.0734396399027633,27
5,-0.303599784663267,-0.090258452694898,27
6,-0.360191047838564,-0.104543631382115,27
7,-0.421735786956519,-0.117418965449525,27
1,-0.00268752315577315,-5.13179063688085e-07,27
2,-0.00234177646771939,-2.63789683430105e-07,27
3,-0.00286221729448514,1.18115828229293e-09,27
