triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic,spline_individuales,nichd_spline,include_sex,include_stage_sex,k_spline,bs_type,select,formula_used
11,21601423,21603749,35104103,positive,851,uniform,1.78541360919674,TRUE,TRUE,15,132,851,0,1.00005597498629,1.00003418363398,10731.529448356,"1,2,3,4,5,6,7","8.68519074170848e-06,1.81376215939721e-05,2.73512412629628e-05,3.59635413520465e-05,4.33484463329137e-05,4.98210066721683e-05,5.59734197533857e-05","-0.00466742300671478,-0.00469661715819258,-0.00617330377590814,-0.00821461504172924,-0.0103896594821614,-0.0126377480510183,-0.0150017899557449","1.00000868522846,1.00001813778608,1.00002735161531,1.00003596418805,1.00004334938589,1.00004982224776,1.00005597498629",TRUE,"NaN,1.00562983062898,-Inf,1.55628649835739,0.175910479683163,0.177476774484493,-Inf","NaN,-0.991122348001816,-Inf,0.568482236612242,-0.773473719165742,-0.646441575867916,-Inf","NaN,2.7336284536712,0,4.74118212634589,1.19233131599574,1.19420032166228,0",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
12,21600493,21603462,35909571,positive,427,increase,1.33753100968897,TRUE,TRUE,2,32,427,5,89.2681890452643,30.7459427999957,5974.67830522534,"1,2,3,4,5,6,7","0.891542212638379,1.63381659500955,2.34939465831172,2.99211148289553,3.51761176904047,3.99416232016497,4.49164519872208","-2.05212973044993,-0.724796626049023,0.380977045232879,1.34931196737635,2.27475040802062,3.12923380079314,3.59818158359445","2.43888803638376,5.12339136118673,10.4792242930188,19.9277151299938,33.7038397164171,54.2803520177051,89.2681890452643",TRUE,"NaN,NaN,NaN,Inf,NaN,Inf,Inf","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,Inf,NaN,Inf,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
13,21604348,21604566,35708208,positive,11611,decrease,1.81201610590021,TRUE,TRUE,13,136,11611,5,14.23867608487,5.62454093312384,94638.0894107307,"1,2,3,4,5,6,7","2.65596193009359,2.33896167792709,1.93060230385627,1.40555432521926,0.769784270298171,0.0650084475904418,-0.571405174773562","1.3104181487938,1.54315656670566,1.32466568346977,0.844117865749614,0.23360707582854,-0.548524053130644,-1.57388888537697","14.23867608487,10.3704630897999,6.89366107007216,4.0777865347944,2.15930037830836,1.06716803934464,0.564731334677403",TRUE,"-Inf,3.55146865338164,2.30733216021432,1.52481381057837,1.47590658129961,-1.02219201309181,-0.118519925626764","-Inf,2.14942940381785,1.07276979402841,0.464104468846247,0.51199713579318,-2.25334276890639,-1.38746828287472","0,34.8644837476099,10.0475835239397,4.59428808182702,4.37500026901888,0.359805377025906,0.888234116858983",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
14,21602732,21604422,36416500,positive,194,plateau,2.89291342088305,TRUE,TRUE,1,136,194,6,19.6236259667128,11.0699444958151,2956.42707605011,"1,2,3,4,5,6,7","1.22766556703858,1.70458380180059,2.1294446594094,2.4091724056713,2.59534268624329,2.77368264164302,2.97673424678233","-0.913550472559828,0.139061633546438,0.798263631957745,1.08394341180138,1.02259576518902,0.699541412514728,0.200503233718166","3.41325222016917,5.49909647681407,8.41019499168086,11.1247505538079,13.4011789743,16.0175122872208,19.6236259667128",TRUE,"NaN,-Inf,1.21558511565145,Inf,NaN,NaN,Inf","NaN,-Inf,-1.11751590209039,NaN,NaN,NaN,NaN","NaN,0,3.37226665316866,Inf,NaN,NaN,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
15,21600493,21603718,36110642,positive,2074,inverse_plateau,5.35972739236997,TRUE,TRUE,139,309,2074,2,27.0255442346496,5.93950125063923,22225.9296501879,"1,2,3,4,5,6,7","0.43226189534126,-0.230474411600369,-0.886960641343705,-0.897180595400537,0.404119307937192,2.29237951162435,3.2967825015149","-3.08268640959299,-2.34150844386361,-2.10699570513065,-1.9557543508068,-0.225515206386977,1.89054267361211,2.47024309625688","1.54073857458153,0.794156755942681,0.411905781549871,0.407717561548699,1.49798265751795,9.89846318868426,27.0255442346496",TRUE,"-Inf,1.30498026821105,-0.727069008075078,-Inf,0.518245287925006,2.34096527379651,2.9208262792342","-Inf,-0.967814265104243,-2.72679740729329,-Inf,-0.380406642421312,1.8586222735951,2.04233584550999","0,3.68761632971998,0.483323533443616,0,1.67907876345128,10.3912621362945,18.5566140717089",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
16,21603392,21604714,37522181,positive,1118,uniform,3.67008286206646,TRUE,TRUE,20,63,1118,5,12.2189187771274,4.87818456499037,13114.7729782873,"1,2,3,4,5,6,7","-0.0148372625886379,0.411951894361031,0.83874082027079,1.26467983606212,1.68712868422261,2.10095673151427,2.50298547005208","-1.29307018533084,-0.577067419779576,0.0515275856639839,0.62959822024812,1.18226310773607,1.65707401549424,1.92342171705076","0.985272267215312,1.50976180652541,2.31345209000682,3.54195854715922,5.40394198364106,8.17398648325737,12.2189187771274",TRUE,"NaN,NaN,NaN,NaN,1.16318150570223,2.50718584118645,3.00846252114979","NaN,NaN,NaN,NaN,-0.428081208634023,1.59247731139069,1.75011768719747","NaN,NaN,NaN,NaN,3.20009822837655,12.2703507118409,20.2562324427423",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
17,21601390,21605270,37019321,positive,911,increase,1.26062343580027,TRUE,TRUE,12,39,911,4,33.4747085091024,18.2952587883667,11881.096713855,"1,2,3,4,5,6,7","1.05982701791534,1.76936154154652,2.44164376340991,3.0180596292278,3.41912585625358,3.5107901838202,3.15072269890498","-3.21259688138249,-1.49208925803323,-0.237317460798527,0.571013466526054,0.970708171123522,0.96084924154385,0.102119139080363","2.8858717419788,5.86710626173589,11.4919152157024,20.4515695310397,30.5427046341375,33.4747085091024,23.35293562487",TRUE,"NaN,NaN,NaN,NaN,Inf,3.37420160526049,Inf","NaN,NaN,NaN,NaN,NaN,1.50580974191802,NaN","NaN,NaN,NaN,NaN,Inf,29.2009605785981,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
18,21601431,21603927,42890355,positive,939,decrease,2.10656124720337,TRUE,TRUE,0,42,939,4,187.149330421465,62.6073164501352,11408.3084288868,"1,2,3,4,5,6,7","5.23190685658002,4.87163668816979,4.36167230479891,3.4717192211983,2.0657595518092,0.538650684445431,-0.961386938274738","-1.27449220959685,0.465408953210869,1.59203030760246,1.91525800839524,1.19330965626166,-0.415009305267344,-3.28837283210605","187.149330421465,130.534386243145,78.388113692635,32.1920401344684,7.89128946510405,1.71369298885766,0.382362205272186",TRUE,"NaN,NaN,NaN,Inf,1.42145248177683,0.35179546626345,NaN","NaN,NaN,NaN,NaN,0.380446627309498,-0.697842995527721,NaN","NaN,NaN,NaN,Inf,4.14313389846144,1.42161772519526,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
19,21601428,21602256,36211181,positive,584,plateau,2.75392690419517,TRUE,TRUE,5,176,584,5,401.690541818415,208.035908947085,8026.17236291646,"1,2,3,4,5,6,7","4.87063044206896,5.50416333887599,5.99568199570197,5.98475199016853,4.47692344807815,2.3140774804053,5.2097142146415","-9.21476519063688,-1.41317413085355,3.23872016082684,3.20256040920414,2.9889110331525,0.191408335834561,3.2582824207566","130.403102588873,245.712791314964,401.690541818415,397.323968778331,87.9636312741178,10.1155867860007,183.041740068892",TRUE,"NaN,NaN,Inf,NaN,Inf,-Inf,Inf","NaN,NaN,NaN,NaN,NaN,-Inf,NaN","NaN,NaN,Inf,NaN,Inf,0,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
20,21602102,21604348,37522220,positive,16915,inverse_plateau,6.14778650524028,TRUE,TRUE,117,229,16915,6,1341.87591879959,412.034302091552,122744.688855951,"1,2,3,4,5,6,7","7.20182385334606,4.13382978437084,1.49158356837722,0.808548551448612,2.32776750461945,5.31255648004287,7.13897469014302","3.72929442368892,3.07368601134399,0.114447514866556,-0.41645827239446,1.64725207775186,4.8249841280047,5.74265869120706","1341.87591879959,62.4165075444176,4.44412752951948,2.24464763057751,10.2550216698132,202.86819451162,1260.13569695532",TRUE,"Inf,3.80133127187299,-Inf,1.86422872965918,1.93620459633132,5.2666861440913,6.88280971669986","NaN,2.59152874573024,-Inf,0.0201985833647016,1.09294058843754,4.72508432237762,5.44615428981685","Inf,44.760733552105,0,6.45095853380888,6.93238975903811,193.772762284441,975.363007119188",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
21,21602737,21604434,35204948,positive,3185,uniform,2.91621368367198,TRUE,TRUE,5,79,3185,4,5.45803426584997,4.22906682492606,34325.0889261791,"1,2,3,4,5,6,7","0.796517151019041,1.08252017301027,1.34359411481046,1.53716991047066,1.63302045199144,1.68120107321951,1.69708870036281","-1.68145366393407,-1.05339663091483,-0.509466993351711,0.0492162834651853,0.655610678550182,1.05437880161926,0.758939049977868","2.21780318805001,2.95211001208492,3.83279428232401,4.65140772559407,5.11931403220934,5.37200426837007,5.45803426584997",TRUE,"NaN,NaN,NaN,1.52345437122406,-Inf,1.95856798323801,1.40579596030691","NaN,NaN,NaN,0.104939116703611,-Inf,1.1300675745995,0.120183900503822","NaN,NaN,NaN,4.58804666917576,0,7.08916798552272,4.07877199015663",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
22,21600083,21603080,36110649,positive,875,increase,1.58640866540372,TRUE,TRUE,18,190,875,4,10.5740865634698,4.12038242488184,11366.8408643288,"1,2,3,4,5,6,7","-0.387117248104224,0.0996288225593762,0.58779104224775,1.07119392502353,1.53422382698241,1.96406204420718,2.35840634422478","-1.602837350962,-0.787311482217872,-0.0821310072554121,0.493825301336275,0.936130811165952,1.25479253096491,1.43843890574302","0.679011477450751,1.10476077968459,1.80000787923938,2.91886232321629,4.63772445602075,7.12822349509135,10.5740865634698",TRUE,"-Inf,NaN,-Inf,2.4187195684365,1.97298606424504,1.8851078830094,2.15581293574786","-Inf,NaN,-Inf,0.0346714639961236,0.524758525007044,0.970648624980714,0.561950463907249","0,NaN,0,11.2314689765442,7.19212058981955,6.58706503608305,8.63490695102982",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
23,21603168,21603173,36314766,positive,46,decrease,5.6862751515886,TRUE,TRUE,1,35,46,5,166.48303377935,41.519464932975,554.908690073996,"1,2,3,4,5,6,7","-0.141006024190389,0.753431988060429,1.65044152992012,2.54874696470916,3.43063341988215,4.28032478429205,5.1148934050053","-2.817761404985,-1.29309837420109,0.0234123330518941,1.19113202596473,2.23890911280932,3.0128654606783,3.31929416091497","0.868484079768462,2.12427801725559,5.20927937218864,12.7910660796522,30.8962068245717,72.2639063780386,166.48303377935",TRUE,"NaN,NaN,NaN,NaN,Inf,Inf,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,NaN,Inf,Inf,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
24,21600575,21602737,35104074,positive,2144,plateau,1.17861353668074,TRUE,TRUE,6,138,2144,4,24.9111968662229,9.04767236338855,24739.4849717743,"1,2,3,4,5,6,7","-0.454811722486914,1.04492900510676,2.43254266936567,3.21531737574019,2.83621843982399,1.57424407997395,0.518013764321609","-4.33026337542916,-1.03873556093243,1.3819916214351,2.41308702715041,2.18036109477504,0.698269187467389,-1.22109267777637","0.634567431479611,2.84319666404273,11.3878007111731,24.9111968662229,17.0511634651054,4.82709134361211,1.67869006208408",TRUE,"NaN,-Inf,2.67005783982772,4.20306134513069,2.99242815503147,-0.0514349209038643,2.52838293834433","NaN,-Inf,0.335475979875549,2.76484024296954,1.98987868352563,-1.84891672568679,0.15307408082974","NaN,0,14.4408044222878,66.8907937214739,19.934026681402,0.949865464336635,12.5332227474159",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
25,21605129,43534853,42889536,positive,600,inverse_plateau,1.33395090637108,TRUE,TRUE,35,121,600,0,0.584896040952813,0.225026191145899,5956.53437000952,"1,2,3,4,5,6,7","-0.536321155315147,-1.05015703285775,-1.54393393905926,-1.986880077618,-2.31059639760954,-2.38672073935247,-2.31658458877548","-2.8692936177646,-2.78336233031761,-2.86028650082522,-3.01959632128912,-3.09409748303214,-2.82406357815839,-3.09597285784147","0.584896040952813,0.349882801700765,0.213539395933077,0.137122570546186,0.0992020700361092,0.0919306547051768,0.0986098041471674",TRUE,"NaN,NaN,NaN,Inf,-3.13321587626423,-2.4287781304494,-1.78945743474855","NaN,NaN,NaN,NaN,-4.17509472667331,-3.00557537698461,-2.70286563231656","NaN,NaN,NaN,Inf,0.0435774320457797,0.0881444678521743,0.167050781032544",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
26,21602730,21603929,35104074,positive,2238,uniform,1.03127806975591,TRUE,TRUE,100,2373,2238,5,3.34590039406732,2.12889721333911,25239.1539622353,"1,2,3,4,5,6,7","0.142603236948281,0.332370001356127,0.519763090942745,0.706710584963023,0.886241819239072,1.05567115523798,1.20773583346264","-0.455639829563372,-0.134070174472879,0.125523865620827,0.335933005753266,0.506568366553663,0.629567551474871,0.679334467887392","1.15327213510764,1.39426863437142,1.68162920931305,2.02731160930792,2.42599516915277,2.87390334205365,3.34590039406732",TRUE,"-Inf,-0.0534038957859683,0.0587449026146851,1.42671877523162,0.762969675614042,0.956705983938852,1.68570016083228","-Inf,-1.27466944558596,-1.606732469514,0.332486999830991,-0.0642073617583692,0.411885883911025,0.346060362440328","0,0.947997043136819,1.06050467426171,4.1650104109004,2.14463564528564,2.6031076569087,5.3962278373485",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
27,21603157,21603173,35809330,positive,525,increase,1.2867344841361,TRUE,TRUE,0,21,525,5,97970.4243523269,17352.5777899216,7193.43732111492,"1,2,3,4,5,6,7","1.20352719323379,3.02329234528251,4.80944230944084,6.52724234506937,8.20096743921673,9.8534083176129,11.492420919781","-4.56169643170134,-1.09667405396107,1.20286835819804,2.29204253261064,2.76292432129146,2.85959309928102,2.53609077396995","3.33184829392577,20.5588672717448,122.663190335235,683.510723450938,3644.47440984847,19023.0811379241,97970.4243523269",TRUE,"NaN,NaN,NaN,NaN,NaN,Inf,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,NaN,NaN,Inf,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
28,21600493,21603851,35809054,positive,10444,decrease,1.98211137202798,TRUE,TRUE,19,141,10444,4,16.6570514087027,4.7754021464316,86600.7803786147,"1,2,3,4,5,6,7","2.81283363480243,2.15401885575383,1.46911094479332,0.739923969436414,-0.0236150185613901,-0.721310883708671,-1.39670054342293","1.56489746865103,1.29859366659176,0.797904852781804,0.180855730466056,-0.550671387521715,-1.38820323110072,-2.49331160116061","16.6570514087027,8.6194291255987,4.34537014926564,2.09577616539374,0.976661633992229,0.486114598396244,0.247411943671935",TRUE,"Inf,2.12665133101749,1.50116463979156,1.41762440185901,-0.933995667031043,-0.386891806763028,-1.47240886316975","NaN,0.721560351181123,0.179988694562479,0.469583575395188,-1.90307236100849,-1.34632372675058,-3.2480725397666","Inf,8.38673533574461,4.48691166439291,4.12730396923621,0.3929803505234,0.679164571965184,0.229372292703667",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
29,21602735,21603618,35104341,positive,179,plateau,4.02262631557776,TRUE,TRUE,4,31,179,5,375.45456874275,97.5778565532807,2690.20929878611,"1,2,3,4,5,6,7","0.937951819384219,1.88121475536218,2.79746790915446,3.64311661838523,4.38298126659138,5.09854852494273,5.9281374751834","-2.69902793350107,-0.976348818330869,0.534056572064069,1.9165169319508,3.21325853408972,4.31920884447382,5.05985833363737","2.55474347996452,6.56147060459816,16.4030601043782,38.2107396353172,80.0764070178865,163.78400628807,375.45456874275",TRUE,"NaN,NaN,NaN,Inf,Inf,Inf,Inf","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,Inf,Inf,Inf,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
30,21601442,21602646,35809327,positive,13250,inverse_plateau,1.06450866473218,TRUE,TRUE,0,10,13250,4,266305.782857448,52092.2780050441,104700.89353638,"1,2,3,4,5,6,7","4.42683628147818,5.87826280774619,7.25324109546389,8.57183944799664,9.87520790998816,11.1811308270727,12.4924004871406","-1.7783530801679,1.77065691423566,2.64623873083448,1.86826870159356,0.514490052502021,-1.25167589376847,-3.43639539619511","83.6663011290124,357.188197858282,1412.67605429696,5280.83468241256,19442.3296731512,71763.4682690128,266305.782857448",TRUE,"NaN,Inf,Inf,Inf,Inf,Inf,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,Inf,Inf,Inf,Inf,Inf,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
31,21602338,21602735,35506628,positive,704,uniform,2.35963765182889,TRUE,TRUE,20,690,704,0,1.00009059346086,1.00004713231011,9569.90324713784,"1,2,3,4,5,6,7","3.19118777092342e-06,1.79910187929622e-05,3.27296655200371e-05,4.73782013834523e-05,6.18406034540442e-05,7.61953929258041e-05,9.05893575247063e-05","-0.00376663186799546,-0.00640488948000217,-0.0108274087018023,-0.0155216630197452,-0.0202435685491852,-0.0249777013692574,-0.029764338725511","1.00000319119286,1.00001799118063,1.00003273020114,1.00004737932375,1.00006184251562,1.00007619829587,1.00009059346086",TRUE,"NaN,Inf,NaN,0.672170866986793,0.890036457593376,-0.329204759900132,1.54361138587692","NaN,NaN,NaN,-1.04765241150594,-0.380500328182497,-1.03261655706479,0.0212489769696136","NaN,Inf,NaN,1.95848431808506,2.43521843187487,0.719495677799904,4.68146636110952",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
32,21602485,21602806,35809243,positive,5249,increase,2.02905734526479,TRUE,TRUE,0,30,5249,0,1.00032447198267,1.00015500115718,44493.9194876789,"1,2,3,4,5,6,7","-1.09226884079661e-05,4.34463095411175e-05,9.81119914333917e-05,0.000153422230118494,0.000209640366550801,0.00026676276156401,0.000324419353017191","-0.00815670662363608,-0.00835146576207825,-0.0131919794251062,-0.0193777916836746,-0.0259879847113512,-0.0328440368327231,-0.0398956801560268","0.999989077371244,1.00004344725335,1.00009811680457,1.00015343399991,1.00020966234263,1.00026679834591,1.00032447198267",TRUE,"NaN,NaN,NaN,NaN,NaN,-0.103154953400023,0.591310871477918","NaN,NaN,NaN,NaN,NaN,-1.15123390161379,-0.705497976774444","NaN,NaN,NaN,NaN,NaN,0.901987196669449,1.80635476300803",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
33,21604431,21604559,36776613,positive,4280,decrease,1.42351518074671,TRUE,TRUE,3,247,4280,0,1.00073987537462,1.00042914767234,42853.4871329137,"1,2,3,4,5,6,7","6.29647157168733e-05,0.000197930879945574,0.000329876462909162,0.000454097863008762,0.000563859805043698,0.000654876023020279,0.000739601801769574","-0.0159257548209767,-0.0154934967684082,-0.0205550579792213,-0.0277597411594729,-0.0355029309685732,-0.0433789260895147,-0.0516220552086107","1.00006296669804,1.00019795046955,1.00032993087813,1.00045420098105,1.00056401880387,1.00065509050114,1.00073987537462",TRUE,"NaN,-Inf,NaN,-Inf,1.58595803291197,-0.880848826763604,-0.749637785042925","NaN,-Inf,NaN,-Inf,0.926220322041982,-2.09368316038404,-2.0069422716458","NaN,0,NaN,0,4.88396814012848,0.41443098222976,0.47253768196255",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
34,21604415,21604718,36315381,positive,3838,plateau,1.52284760106511,TRUE,TRUE,2,99,3838,3,8.0613104900439,5.28771166513946,39440.9682763435,"1,2,3,4,5,6,7","1.52891479047036,1.80763937320667,2.02418698053322,2.08707613511878,1.86308204896204,1.16893125526461,0.0113284503732354","-2.76138778450716,-1.4003465528806,-0.449330701176824,0.152135920079054,0.470910567559,0.474629861087179,-1.28873203220057","4.61316785118582,6.09603995832786,7.56995392218508,8.0613104900439,6.44356558366686,3.21855099030791,1.01139286025878",TRUE,"NaN,NaN,NaN,NaN,2.59582946245164,0.946668560539101,-0.572440698814635","NaN,NaN,NaN,NaN,0.140331124209935,0.238200689492359,-2.32880716934234","NaN,NaN,NaN,NaN,13.4077039373581,2.57710985693661,0.564146844482651",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
35,21603448,21604415,36918858,positive,5129,inverse_plateau,1.2071527186406,TRUE,TRUE,13,118,5129,4,6.61335933129044,4.11532939015084,49518.9602999539,"1,2,3,4,5,6,7","0.3209597749244,0.782855886067354,1.22707508696079,1.61966126631966,1.8890917443236,1.85384825907995,1.3299429914189","-3.07312420718155,-1.64495222286383,-0.454894497626464,0.500786779729929,1.10258854186204,1.26574799142324,0.514111249010767","1.37845013151778,2.18771120635925,3.41123735765933,5.05137895454821,6.61335933129044,6.38434090788668,3.7808278417942",TRUE,"NaN,NaN,NaN,-Inf,2.46940315811331,1.64924054334415,1.26608533000314","NaN,NaN,NaN,-Inf,0.503198529230174,1.08985006538506,0.384528526986224","NaN,NaN,NaN,0,11.8153928254407,5.2030268529395,3.54694024849203",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
