triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic
1444,21602730,21603732,35909571,negative,10,TRUE,785,425,0,0.890143812398025,0.324193891004628,5957.22875887333,"1,2,3,4,5,6,7","-1.86390753133491,-0.93232452522566,-0.116372242345646,-0.306379644833457,-2.55290042902262,-4.30403491442973,-5.79796394359345","-10.0202950832692,-5.26316595124181,-1.68215665569661,-1.69636530646224,-4.01481164685975,-6.33605918854749,-10.5026172713831","0.155065521607584,0.393637625462704,0.890143812398025,0.736107107141657,0.0778555237842081,0.0135139213409435,0.00303372529727551",TRUE,|-Inf||1.60059486877119|-Inf|-2.60869101283286|,|-Inf||0.0971493046805705|-Inf|-4.59294092563996|,|0||4.95597970524281|0|0.0736308625634682|
1445,21601432,21601435,35809327,negative,22,TRUE,127,13250,5,17.4850790435283,8.28633113979945,104630.968142273,"1,2,3,4,5,6,7","0.461488251013407,0.999673103931791,1.51933176599944,1.98197354366978,2.34392363581306,2.63670754824772,2.86134789115301","-1.14503906097768,-0.213026188596514,0.523431062575657,1.09279699529157,1.53891933543162,1.82643886440567,1.83715005766263","1.58643323985422,2.71739337804042,4.56917089941432,7.25705096880253,10.42204876805,13.9671416809063,17.4850790435283",TRUE,|||3.67870117074161|3.1312169944693|3.01225463806571|1.45498715130254,|||1.74673130353722|1.0501635651317|2.05423935926815|-0.5133458230914,|||39.5949336023778|22.9018339949543|20.333192272553|4.28442841592397
1446,21602735,21603896,36416501,negative,14,TRUE,832,2025,0,0.869148006061472,0.56195004591705,23051.2096867747,"1,2,3,4,5,6,7","-0.140241850541971,-0.309887076891494,-0.476125022819192,-0.636371820908097,-0.791682233292134,-0.942669511659079,-1.08497775821705","-0.885167452532196,-0.924776238655628,-1.01975810107375,-1.14803621243837,-1.30306124142096,-1.49795599931843,-1.7465625277994","0.869148006061472,0.733529784011008,0.621185814990641,0.529209010147653,0.45308196426803,0.389586440424071,0.337909301516475",TRUE,|-Inf|-Inf|0.0554455812403972|-0.683798234311329|-2.1195452191857|-0.122435206720398,|-Inf|-Inf|-1.95332246600003|-1.60218916580241|-3.16797156701113|-1.14719391561636,|0|0|1.05701149425287|0.504696392076417|0.120086229007901|0.88476322979766
1447,21603497,21603980,35809054,negative,18,TRUE,194,10425,2,2.24680494842827,2.05053719190406,86655.7182051645,"1,2,3,4,5,6,7","0.614623044779321,0.711998205352718,0.788302409675702,0.809509184107519,0.767687711535546,0.695347158707325,0.621164643879847","-1.17118852718855,-0.862860973381713,-0.589848750607056,-0.253902902772439,0.126970012628103,0.157952861943581,-0.356740756843205","1.84895949324385,2.03805965425841,2.19965913489447,2.24680494842827,2.15477802053002,2.00440479974979,1.86109429222362",TRUE,|-Inf|2.13301088442062|1.97475343369948|0.611640928443443|0.280300277669708|0.781595849120071,|-Inf|0.866346398596526|0.898933812872889|-0.223053336880805|-0.6114826267151|-0.525070297626774,|0|8.4402411833056|7.20484296331815|1.84345389418323|1.32352717833129|2.18495634538705
1448,21601431,21601435,36416501,negative,12,TRUE,340,2025,0,1.2373087977162,0.683905709753732,23015.7770661138,"1,2,3,4,5,6,7","0.212938696627285,0.00114097836238436,-0.218570334116579,-0.459479936967513,-0.726288697626728,-1.01656245026204,-1.31649560660282","-0.73300049613091,-0.749735464318052,-0.832138876455284,-0.978633337266079,-1.25651925669519,-1.75000047186808,-2.39735076969298","1.2373087977162,1.00114162952583,0.803666952251674,0.63161203817901,0.483700823029054,0.361836636188354,0.268073091386008",TRUE,|-Inf|2.03504037954361|1.44706588249636|-0.258844459315732|-1.73823064777573|-2.01986799009002,|-Inf|-0.184051875920843|-0.97482607128192|-1.21540899425454|-2.83154384827319|-3.98993902032572,|0|7.65256112616565|4.25062436898879|0.771943082261646|0.175831232933067|0.132672978072044
1449,21601423,21603909,36416534,negative,40,TRUE,1221,935,4,3817.69903851823,797.118133961971,11253.0405370647,"1,2,3,4,5,6,7","-11.087048527077,-3.98034517135248,3.27257902628631,8.24740317417979,5.17774520237454,6.70166968094438,6.61295980598643","-33.1392794234132,-14.3014307977185,-0.116456131365214,6.52287332176995,3.5983874511261,4.85575362890758,1.51433344311585","1.53093236377838e-05,0.0186791907033367,26.3792845576464,3817.69903851823,177.282623553447,813.763416749929,744.683879854516",TRUE,|||Inf|Inf|6.97598415194301|,|||||4.58729644155163|,|||Inf|Inf|1070.61031419267|
1450,21600493,21603851,37622449,negative,13,TRUE,141,3111,0,0.999827388005571,0.977406973195042,33506.7745464312,"1,2,3,4,5,6,7","-0.000172626893593986,-0.0079735101696663,-0.0157536241146117,-0.023367777460745,-0.0307201399727948,-0.0378381470649263,-0.0449193558080481","-0.0891323166439346,-0.214903499696063,-0.405272383367194,-0.597043526579589,-0.783298385279924,-0.964157691925394,-1.14483180726711","0.999827388005571,0.992058193942233,0.984369815166346,0.976903134742801,0.96974692850528,0.96286877141679,0.956074580586272",TRUE,|Inf|-Inf|-0.325517277775936|-1.66507896463448|0.162284418852206|,||-Inf|-1.96601507411299|-3.02522860716384|-0.696799045453189|,|Inf|0|0.722153702948459|0.189175719200653|1.17619472570577|
1451,21601423,21603905,35506459,negative,40,TRUE,200,295,0,13.1654907645868,2.594438252012,4049.28074269847,"1,2,3,4,5,6,7","-17.1565509189394,-10.1835978221255,-2.90946072984436,2.57759907023196,0.361251275003127,0.941663686302678,-0.0601045591437641","-39.952360071395,-21.4004130561462,-6.61121220764397,-0.385167315388002,-1.24581782583981,-0.283125174147289,-4.75544902613766","3.5400109664673e-08,3.7785020304382e-05,0.0545051149270453,13.1654907645868,1.43512402637033,2.56424396914058,0.941666068638785",TRUE,|||Inf|Inf|0.542342971863124|,|||||-0.749885602229251|,|||Inf|Inf|1.72003213168508|
1452,21604711,21604745,36211492,negative,16,TRUE,99,2660,0,1.00000193221218,0.999974200160877,27238.4816598515,"1,2,3,4,5,6,7","1.932210315303e-06,-7.13842956656663e-06,-1.62624831627767e-05,-2.55038918606232e-05,-3.49142791238322e-05,-4.45028352640264e-05,-5.42127192151298e-05","-0.00354463234258246,-0.00332723251977495,-0.00462924230819167,-0.00654120728502046,-0.00866073168555964,-0.0108966809352981,-0.0132334384513855","1.00000193221218,0.999992861595912,0.999983737649071,0.999974496433361,0.999965086330373,0.999955498154972,0.999945788750268",TRUE,|||||-0.285663886576373|-0.57828873441239,|||||-0.864223093439088|-1.8680193973361,|||||0.751515167837438|0.560857321652065
1453,21601390,21602338,37019318,negative,12,TRUE,447,1301,0,1.09045923883971,0.64030862923557,16143.2932421003,"1,2,3,4,5,6,7","0.0865989275471195,-0.116525118921884,-0.321157413208796,-0.526400653740722,-0.731291636012386,-0.941105192198129,-1.15780932387774","-0.57692516907147,-0.6201518074959,-0.752283494227685,-0.973250087898936,-1.25968725410918,-1.60915071657706,-2.02462361814878","1.09045923883971,0.890007740660982,0.725309068775597,0.590727380127845,0.481286940900958,0.390196355000793,0.314173680343104",TRUE,|1.31731534421677|-0.136121054892198|-Inf|-1.26878564162776|-0.28622998043633|-Inf,|-1.15344548285744|-2.305733990849|-Inf|-2.3067790176446|-1.13287902832877|-Inf,|3.73338505747127|0.872736977013123|0|0.281172859159777|0.751089860108665|0
1454,21601129,21601423,35708154,negative,60,TRUE,1421,5600,0,0.975680243824359,0.844242254661033,53360.7047189888,"1,2,3,4,5,6,7","-0.0246203652803034,-0.0773849019826054,-0.129435553588015,-0.179580716494687,-0.226361197879034,-0.269350795038798,-0.310657299450737","-0.273343333400207,-0.311926517700789,-0.384949418773859,-0.471691638783937,-0.556771747529337,-0.638486598999774,-0.728370162924331","0.975680243824359,0.925533545342446,0.878591208642741,0.835620499863349,0.797430019609731,0.763875244996339,0.732965020348263",TRUE,||-Inf|-1.97262939267988|-1.48363168757356|-0.250537571933403|0.211914440327135,||-Inf|-3.80089355600354|-2.24325630565801|-0.687402455533402|-0.457695205960608,||0|0.139090651037753|0.226812478778355|0.778382234138873|1.2360421251943
1455,21603080,21603929,35909508,negative,14,TRUE,320,709,0,1.00061451867154,1.00034106244391,9662.93366434052,"1,2,3,4,5,6,7","6.89387187478019e-05,0.000160518941790144,0.000250745422801124,0.000339898092386548,0.000430139495538384,0.00052234432440823,0.000614329932258073","-0.0193892068622803,-0.0379195027812701,-0.0584286427083777,-0.0791518886058791,-0.100268386034656,-0.121910218332991,-0.143589026944168","1.00006894109508,1.00016053182564,1.00025077686206,1.00033995586429,1.0004302320188,1.00052248076996,1.00061451867154",TRUE,|2.05688012732571|Inf|1.18404175786944|-1.82066066005862|0.786810725517626|0.230851111752787,|-0.191181480110453||-1.27217908279656|-3.67621193924482|-0.19478145975493|-1.90102414025053,|7.82152952861181|Inf|3.26755421269632|0.161918742343814|2.19638038424795|1.25967167517874
1456,21600083,21600096,35708156,negative,12,TRUE,285,3695,0,1.00000149130235,0.99993254415699,38210.749921877,"1,2,3,4,5,6,7","1.49130123983099e-06,-2.14398708404673e-05,-4.44128636649666e-05,-6.74716480517645e-05,-9.057238049337e-05,-0.000113494548367399,-0.000136314216410582","-0.00469134192950416,-0.00540579315955368,-0.00880091164821362,-0.0128558219120674,-0.0170907476313749,-0.0213882557715358,-0.0257509150501377","1.00000149130235,0.999978560358992,0.999955588122572,0.999932530628109,0.999909431721061,0.999886511891895,0.99986369507395",TRUE,||-Inf|1.74004349782568|-Inf|-0.309887040575411|-0.316881688078319,||-Inf|-0.465568935828848|-Inf|-1.04492283089089|-1.30680675528381,||0|5.69759125011299|0|0.733529810649937|0.728416930434643
1457,21602730,21603929,35809054,negative,143,TRUE,2373,10425,0,0.910659387987067,0.619235411155626,86467.676359998,"1,2,3,4,5,6,7","-0.0935863396850651,-0.235146017849116,-0.377132532900353,-0.524830027485538,-0.668239617400247,-0.802274660564943,-0.928530973513292","-0.528801662318374,-0.554208272580792,-0.621176174172549,-0.735962104482181,-0.884185253399539,-1.06700762627595,-1.29466564083142","0.910659387987067,0.790455420601253,0.68582517347313,0.591655921065236,0.512610174007339,0.448308054793136,0.395133746162224",TRUE,|-1.87167781891672|0.00250008274779996|-0.157453186825571|-0.744850380325453|-0.986367439185127|-0.758559922860655,|-3.18099826168346|-0.712808965700218|-0.649623574743139|-1.14690230970355|-1.38530252701706|-1.46997434189117,|0.153865287033483|1.00250321056073|0.854316805954043|0.474805334845343|0.372928920490518|0.468340387901649
1458,21600575,21603497,37522220,negative,17,TRUE,239,16798,0,0.674266537917385,0.367655882983525,122193.013832899,"1,2,3,4,5,6,7","-1.33707915390925,-1.33778354023416,-1.31039107492344,-1.22785432177297,-1.06066505425993,-0.764802348919005,-0.394129789391562","-2.86761715299323,-2.41884318663559,-2.10630083665489,-1.83925796029057,-1.55203056547287,-1.37422650624761,-1.55012261712488","0.262611597513511,0.262426682628862,0.269714557157188,0.292920416830231,0.346225475018749,0.465425913818749,0.674266537917385",TRUE,|-1.65901394295002|-1.85547282906732|-1.00835463922395|-1.68511000286248|-0.639678381085406|0.15851919951409,|-3.4796908432839|-3.64442058502698|-1.84502345986459|-2.67764865660094|-1.43238674391664|-1.19019797604021,|0.190326560450589|0.156378984662117|0.364818744473917|0.185424033659582|0.527462038534295|1.17177442150875
1459,21603019,21603613,36313476,negative,13,TRUE,637,1104,0,1.00071938327971,1.00035197151174,14233.4312526714,"1,2,3,4,5,6,7","-2.25098119077671e-05,0.00010340417767285,0.000229560936767292,0.000355212410422467,0.000478379950808794,0.00059998012642648,0.00071912464759194","-0.0167424321839958,-0.0163315698822132,-0.0240800511644277,-0.034533444032581,-0.0456622475819452,-0.0571158843412929,-0.0688137855956059","0.999977490441436,1.00010340952407,1.0002295872879,1.00035527550582,1.00047849439275,1.0006001601505,1.00071938327971",TRUE,||||||,||||||,||||||
1460,21603448,21604559,36211190,negative,13,TRUE,109,146,3,2240.68637619333,401.021701079074,2355.57323046697,"1,2,3,4,5,6,7","-5.69082804988836,-3.4685258744298,-1.11135499656809,1.58550313778159,4.88427152377285,7.71453751585615,6.0615175278066","-29.1391770173478,-19.7891644259975,-11.7823613997018,-4.51396731901596,2.15774129595567,5.79282176566179,2.58676991990098","0.00337679565611302,0.0311629348976189,0.329112712215061,4.88174695204678,132.194129968493,2240.68637619333,429.026001996881",TRUE,|||||Inf|,||||||,|||||Inf|
1461,21604516,21604562,36919098,negative,10,TRUE,158,4022,0,1.00001894235147,1.00001125147341,39620.1696131797,"1,2,3,4,5,6,7","1.60274288152351e-06,5.16001152117695e-06,8.65593285004351e-06,1.19875047372986e-05,1.50006851611373e-05,1.7410697275011e-05,1.8942172069103e-05","-0.00574769527995929,-0.0051127746139772,-0.00633043442834503,-0.00848645893043133,-0.0109937761854844,-0.0136915092485731,-0.0165636408179921","1.00000160274417,1.00000516002483,1.00000865597031,1.00001198757659,1.00001500079767,1.00001741084884,1.00001894235147",TRUE,|-Inf||-Inf|0.719669634379929|0.671322554862907|-1.77240236690138,|-Inf||-Inf|-1.35123230047867|-0.161000781375896|-3.53585383051863,|0||0|2.05375460864192|1.95682361658978|0.169924277624541
1462,21602978,21603009,35909443,negative,10,TRUE,58,1123,0,1.00001276320426,0.999855005574562,11806.5928701845,"1,2,3,4,5,6,7","1.27631228110658e-05,-3.85780434513094e-05,-9.02802500242217e-05,-0.000142796308185922,-0.000196538304033211,-0.000251691843297763,-0.000307952844238457","-0.00779379635094125,-0.0120929210843465,-0.0254483768066292,-0.039731905480342,-0.054478857117294,-0.0696594603555627,-0.0851848709357448","1.00001276320426,0.999961422700672,0.999909723825115,0.999857213886722,0.999803481008354,0.999748339828437,0.999692094568372",TRUE,|||||-0.0986756143043916|-1.08449051864595,|||||-1.03079282216134|-2.09466520141626,|||||0.906036565660963|0.33807398441637
1463,21601423,21602102,35809115,negative,11,TRUE,1211,4231,0,1.30060367361094,0.618878790188548,43334.6738219704,"1,2,3,4,5,6,7","0.262828520999856,-0.0431058242085562,-0.354821481097371,-0.669239154677825,-0.977378219882099,-1.27999519602277,-1.57984930872544","-0.614342325197954,-0.669271358724022,-0.844206958521818,-1.18111458827219,-1.64042751825885,-2.17289865776278,-2.76403290471664","1.30060367361094,0.957810025215832,0.701298627095719,0.512098057012203,0.376296373050172,0.278038636141264,0.206006139193705",TRUE,|0.37625716930104|-0.0144366823349397|-1.05393185817487|-0.658398066528851|-1.38626492122683|-Inf,|-1.18440747547729|-1.57826097427517|-2.93900015590397|-1.82745928513676|-2.64609978932389|-Inf,|1.45682173542844|0.985667026891262|0.348564544902801|0.517679959467871|0.250007360081605|0
1464,21604272,21604432,43053854,negative,21,TRUE,24,959,4,4225596.55750705,663191.10252378,12423.9444174468,"1,2,3,4,5,6,7","15.2566710058491,12.8784678356192,10.0959856361598,6.54500681229513,2.69362828703608,-0.971248417863023,-4.49473137314043","2.20021185576325,5.46485521878774,6.26911530237035,2.8706743960584,-2.67751206397938,-10.4111830437714,-19.8293166779178","4225596.55750705,391784.7401286,24245.4836106331,695.76141866556,14.7852237539154,0.378610079353565,0.0111676801510689",TRUE,||Inf||||,||||||,||Inf||||
1465,21601390,21603756,36110597,negative,20,TRUE,538,3729,0,0.949505491522663,0.705705966277659,38197.9680379939,"1,2,3,4,5,6,7","-0.0518139651523528,-0.16057092357992,-0.268312836954969,-0.373945529744605,-0.476219595883709,-0.579024411251028,-0.684139857804644","-0.511020908209817,-0.55377045133987,-0.655508758198345,-0.795282189022709,-0.953441644360889,-1.13741358547919,-1.35474130649034","0.949505491522663,0.851657418836907,0.764668527107488,0.688014387127708,0.621127070322358,0.560444863647248,0.504524005379242",TRUE,|-Inf|0.475147715373079|-Inf|-0.343375878531654|-0.940221792304838|0.215986423947893,|-Inf|-1.56657258261709|-Inf|-1.2852821025774|-1.63616906980737|-1.36522569802535,|0|1.60825174344704|0|0.709371523915462|0.390541206717721|1.24108552984448
1466,21601423,21605269,35708202,negative,10,TRUE,174,8969,0,1.64879693545692,1.29944336228537,75515.2576960624,"1,2,3,4,5,6,7","-0.012360146780324,0.0753467568698687,0.163113552806685,0.250538018579525,0.336192586167107,0.418603332905936,0.500045891941804","-0.366299636084545,-0.226882105224737,-0.189188804680849,-0.208937195683545,-0.248737841770187,-0.296947360426702,-0.35780755617226","0.98771592608739,1.07825797942894,1.17717035309694,1.2847164320914,1.39960854410221,1.51983736573383,1.64879693545692",TRUE,||||2.78548581861168|-0.247690125909073|0.430528764129968,||||0.93850409904921|-1.3920167952754|-1.15932856693766,||||16.2076899618408|0.780601794075766|1.53807058512521
1467,21604344,21604348,35708642,negative,11,TRUE,4271,796,0,0.999998198773092,0.999993036555487,10762.5969410892,"1,2,3,4,5,6,7","-1.80122852988518e-06,-3.55911202110093e-06,-5.28419053669182e-06,-6.9680117098514e-06,-8.64806273437324e-06,-1.03566141129718e-05,-1.21271026998215e-05","-0.00254880011973507,-0.00235590083575523,-0.00297011562504267,-0.00397018504304039,-0.00511719683272008,-0.00634957771991611,-0.00766400902585287","0.999998198773092,0.999996440894312,0.999994715823425,0.999993032012567,0.99999135197466,0.999989643439517,0.999987872970833",TRUE,|||Inf|Inf|Inf|Inf,||||||,|||Inf|Inf|Inf|Inf
1468,21601435,21603135,35809327,negative,11,TRUE,29,13250,6,104.908888445412,49.4986682693441,104627.168529952,"1,2,3,4,5,6,7","4.65309224437139,4.54193901017172,4.29784611148604,3.80470541481896,3.07993021058986,1.81507039838018,0.305653660282564","1.64188824298523,2.77144843692995,3.00613414236872,2.72039622769786,2.12119538344748,0.657359338071087,-1.94902734950138","104.908888445412,93.8726437752777,73.5412233931495,44.9120177492007,21.7568839431149,6.14150851447814,1.35751206477596",TRUE,|3.71648535958983|Inf|2.8599203382247|4.23132162598591|1.40643739182421|-Inf,|1.39973712940308||0.581601434519468|2.82558460300282|-0.450767483959966|-Inf,|41.1196191665366|Inf|17.4601359757487|68.8081106940458|4.08138908231599|0
